Season,League,Player_id,Player,Age,Birth_date,Nation,Height,Team,Appearances,Minutes,Position,Rating,Shots Total,Shots On,Goals,Assists,Passes Total,Passes Key,Tackles Total,Blocks,Interceptions,Duels Total,Duels Won,Dribbles Attempted,Dribbles Success,Fouls Drawn,Fouls Committed,Yellow Cards,Red Cards,Weekly Wages $
2025-26,England League One,20038.0,D Cole,30.7,1995-05-10 00:00:00,England,185.0,Port Vale,19.0,1637.0,Attacker,6.8701,25.0,16.0,6.0,2.0,305.0,13.0,18.0,0.0,1.0,270.0,107.0,59.0,23.0,16.0,29.0,2.0,0.0,0.0
2024-25,England Championship,20038.0,D Cole,30.7,1995-05-10 00:00:00,England,185.0,West Brom,14.0,149.0,Attacker,5.904,3.0,2.0,0.0,0.0,40.0,0.0,2.0,1.0,1.0,37.0,17.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0
2025-26,0,0.0,D Colina,0.0,0,0,0.0,Augsburg,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6303.0
2025-26,England League Two,130863.0,D Collinge,27.8,1998-04-09 00:00:00,England,186.0,Barnet,26.0,2345.0,Defender,7.1585,14.0,4.0,1.0,1.0,1054.0,15.0,39.0,8.0,16.0,255.0,164.0,15.0,7.0,27.0,17.0,4.0,0.0,0.0
2024-25,Spain La Liga,122956.0,D Conde,27.2,1998-10-28 00:00:00,Spain,188.0,Villarreal,22.0,1963.0,Goalkeeper,6.78427246,0.0,0.0,0.0,1.0,528.0,2.0,2.0,0.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,16652.0
2025-26,0,0.0,D Conde,0.0,0,0,0.0,Villarreal,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18909.0
2023-24,England League Two,17708.0,D Conroy,56.1,1970-01-01 00:00:00,England,181.0,Crawley Town,35.0,3072.0,Defender,6.93848529,5.0,2.0,1.0,0.0,2295.0,12.0,33.0,25.0,57.0,248.0,151.0,4.0,2.0,32.0,30.0,8.0,0.0,0.0
2024-25,England League One,17708.0,D Conroy,30.1,1995-12-11 00:00:00,England,181.0,Crawley Town,21.0,1838.0,Defender,6.62371387,6.0,1.0,0.0,1.0,1407.0,5.0,12.0,14.0,13.0,117.0,77.0,1.0,1.0,15.0,7.0,1.0,0.0,0.0
2025-26,England League Two,17708.0,D Conroy,30.1,1995-12-11 00:00:00,England,181.0,Crawley Town,19.0,1710.0,Defender,6.702299999999999,8.0,3.0,0.0,0.0,1171.0,8.0,20.0,10.0,25.0,136.0,89.0,7.0,3.0,31.0,16.0,3.0,0.0,0.0
2025-26,England Premier,342063.0,D Coppola,22.1,2003-12-28 00:00:00,Italy,192.0,Brighton,5.0,201.0,Defender,6.03,0.0,0.0,0.0,0.0,114.0,0.0,2.0,2.0,1.0,27.0,13.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0
2023-24,Italy Serie A,342063.0,D Coppola,56.1,1970-01-01 00:00:00,Italy,192.0,Verona,24.0,1632.0,Defender,6.55999968,12.0,3.0,2.0,0.0,716.0,4.0,36.0,9.0,27.0,218.0,122.0,1.0,0.0,4.0,32.0,9.0,0.0,0.0
2024-25,Italy Serie A,342063.0,D Coppola,22.1,2003-12-28 00:00:00,Italy,192.0,Verona,34.0,2927.0,Defender,7.1194846300000005,10.0,4.0,2.0,0.0,1129.0,3.0,66.0,24.0,72.0,334.0,199.0,5.0,1.0,0.0,44.0,10.0,0.0,9119.0
2023-24,England League Two,68469.0,D Cornelius,56.1,1970-01-01 00:00:00,Scotland,176.0,Harrogate,39.0,2984.0,Midfielder,6.6863075400000005,13.0,6.0,2.0,2.0,1288.0,14.0,37.0,11.0,35.0,233.0,124.0,27.0,15.0,28.0,19.0,6.0,0.0,0.0
2024-25,England League Two,68469.0,D Cornelius,24.8,2001-04-11 00:00:00,Scotland,176.0,Harrogate,35.0,2585.0,Midfielder,6.43999944,9.0,4.0,1.0,0.0,714.0,15.0,28.0,7.0,26.0,224.0,85.0,21.0,6.0,14.0,21.0,3.0,0.0,0.0
2024-25,France Ligue 1,51295.0,D Cornelius,28.2,1997-11-25 00:00:00,Canada,188.0,Marseille,21.0,1424.0,Defender,6.53257056,6.0,1.0,0.0,0.0,1347.0,4.0,24.0,10.0,14.0,117.0,70.0,2.0,0.0,14.0,25.0,7.0,0.0,14273.0
2025-26,0,0.0,D Cornelius,0.0,0,0,0.0,Marseille,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16208.0
2025-26,Scotland Premier,51295.0,D Cornelius,28.2,1997-11-25 00:00:00,Canada,188.0,Rangers,7.0,559.0,Defender,6.7712,4.0,2.0,1.0,1.0,432.0,1.0,13.0,0.0,8.0,72.0,47.0,7.0,4.0,15.0,6.0,1.0,0.0,0.0
2023-24,England Championship,17767.0,D Cornell,56.1,1970-01-01 00:00:00,Wales,180.0,Preston,2.0,180.0,Goalkeeper,5.895,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2024-25,England Championship,17767.0,D Cornell,34.8,1991-03-28 00:00:00,Wales,180.0,Preston,10.0,810.0,Goalkeeper,6.28666636,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-25,England League Two,284253.0,D Corness,22.7,2003-05-05 00:00:00,England,174.0,Gillingham,6.0,290.0,Midfielder,5.715,0.0,0.0,0.0,0.0,85.0,2.0,3.0,0.0,1.0,32.0,13.0,4.0,1.0,6.0,4.0,1.0,0.0,0.0
2024-25,0,0.0,D Costa,0.0,0,0,0.0,Lens,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14273.0
2024-25,Portugal Liga I,369.0,D Costa,26.4,1999-09-19 00:00:00,Portugal,186.0,Porto,32.0,2880.0,Goalkeeper,7.19390625,0.0,0.0,0.0,0.0,1080.0,0.0,1.0,0.0,1.0,8.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2025-26,Portugal Liga I,369.0,D Costa,26.4,1999-09-19 00:00:00,Portugal,186.0,Porto,18.0,1575.0,Goalkeeper,7.3645000000000005,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2025-26,Spain La Liga,47429.0,D Costas,30.8,1995-03-26 00:00:00,Spain,184.0,Oviedo,15.0,1261.0,Defender,6.8111999999999995,1.0,0.0,0.0,0.0,622.0,3.0,21.0,9.0,18.0,94.0,58.0,9.0,7.0,6.0,12.0,1.0,0.0,12156.0
2024-25,England League Two,69680.0,D Costelloe,23.1,2002-12-11 00:00:00,Republic Of Ireland,182.0,Accrington,17.0,1218.0,Attacker,6.48046998,25.0,13.0,5.0,1.0,169.0,13.0,12.0,1.0,4.0,203.0,62.0,29.0,11.0,15.0,26.0,3.0,0.0,0.0
2023-24,Scotland Premier,69680.0,D Costelloe,56.1,1970-01-01 00:00:00,Republic Of Ireland,182.0,Dundee,16.0,777.0,Attacker,6.164000000000001,3.0,0.0,0.0,2.0,219.0,10.0,8.0,2.0,7.0,118.0,53.0,20.0,9.0,11.0,10.0,4.0,0.0,0.0
2024-25,England League One,69680.0,D Costelloe,23.1,2002-12-11 00:00:00,Republic Of Ireland,182.0,Northampton,15.0,1252.0,Attacker,6.54866604,25.0,15.0,6.0,0.0,190.0,15.0,11.0,1.0,0.0,265.0,68.0,23.0,10.0,16.0,27.0,2.0,0.0,0.0
2023-24,Scotland Premier,69680.0,D Costelloe,56.1,1970-01-01 00:00:00,Republic Of Ireland,182.0,St Johnstone,12.0,788.0,Attacker,6.164000000000001,3.0,0.0,1.0,2.0,219.0,10.0,8.0,2.0,7.0,118.0,53.0,20.0,9.0,11.0,10.0,1.0,1.0,0.0
2025-26,England League One,69680.0,D Costelloe,23.1,2002-12-11 00:00:00,Republic Of Ireland,182.0,Wigan,23.0,1343.0,Attacker,6.305,25.0,13.0,3.0,0.0,191.0,10.0,12.0,3.0,2.0,239.0,74.0,21.0,6.0,16.0,32.0,2.0,1.0,0.0
2025-26,England League Two,311095.0,D Cox,20.0,2006-01-30 00:00:00,England,182.0,Walsall,3.0,255.0,Defender,6.03,1.0,0.0,0.0,0.0,107.0,0.0,1.0,0.0,1.0,23.0,12.0,2.0,1.0,3.0,6.0,2.0,0.0,0.0
2024-25,Italy Serie A,48406.0,D Crnigoj,30.2,1995-11-18 00:00:00,Slovenia,188.0,Venezia,8.0,130.0,Midfielder,5.8725000000000005,0.0,0.0,0.0,0.0,46.0,0.0,4.0,2.0,4.0,20.0,10.0,1.0,0.0,4.0,2.0,0.0,0.0,12687.0
2024-25,England League Two,36789.0,D Crowley,28.5,1997-08-03 00:00:00,England,174.0,Milton Keynes Dons,18.0,1581.0,Midfielder,6.927999359999999,4.0,1.0,0.0,3.0,1168.0,33.0,31.0,2.0,4.0,187.0,97.0,50.0,30.0,32.0,12.0,2.0,0.0,0.0
2025-26,England League Two,36789.0,D Crowley,28.5,1997-08-03 00:00:00,England,174.0,Milton Keynes Dons,18.0,617.0,Midfielder,6.2192,2.0,1.0,1.0,1.0,278.0,5.0,23.0,1.0,9.0,66.0,35.0,4.0,4.0,4.0,10.0,1.0,0.0,0.0
2023-24,England League Two,36789.0,D Crowley,56.1,1970-01-01 00:00:00,England,174.0,Notts County,46.0,3807.0,Midfielder,7.716043120000001,37.0,25.0,15.0,10.0,2539.0,87.0,63.0,4.0,14.0,360.0,186.0,87.0,62.0,52.0,39.0,5.0,0.0,0.0
2024-25,England League Two,36789.0,D Crowley,28.5,1997-08-03 00:00:00,England,174.0,Notts County,18.0,1538.0,Midfielder,6.78366604,4.0,1.0,4.0,3.0,1168.0,33.0,31.0,2.0,4.0,187.0,97.0,50.0,30.0,32.0,12.0,2.0,0.0,0.0
2023-24,Germany Bundesliga,1812.0,D DaCosta,56.1,1970-01-01 00:00:00,Germany,187.0,Mainz,19.0,825.0,Defender,6.18125,4.0,1.0,0.0,1.0,319.0,9.0,18.0,4.0,15.0,88.0,39.0,12.0,7.0,4.0,7.0,1.0,0.0,0.0
2024-25,Germany Bundesliga,1812.0,D DaCosta,32.5,1993-07-13 00:00:00,Germany,187.0,Mainz,25.0,2011.0,Defender,6.72525,3.0,1.0,0.0,1.0,1143.0,10.0,42.0,10.0,26.0,170.0,87.0,17.0,8.0,4.0,19.0,0.0,0.0,19031.0
2025-26,Germany Bundesliga,1812.0,D DaCosta,32.5,1993-07-13 00:00:00,Germany,187.0,Mainz,19.0,1563.0,Defender,6.9628,6.0,4.0,1.0,1.0,716.0,8.0,22.0,11.0,19.0,143.0,80.0,12.0,7.0,14.0,15.0,3.0,0.0,27013.0
2024-25,0,0.0,D Daka,0.0,0,0,0.0,Lecce,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.0
2023-24,Spain La Liga,47250.0,D Dakonam,56.1,1970-01-01 00:00:00,Togo,178.0,Getafe,33.0,2493.0,Defender,6.66299997,4.0,1.0,0.0,0.0,1038.0,6.0,34.0,15.0,23.0,232.0,125.0,21.0,18.0,37.0,51.0,13.0,0.0,0.0
2024-25,Spain La Liga,47250.0,D Dakonam,34.1,1991-12-31 00:00:00,Togo,178.0,Getafe,31.0,2556.0,Defender,6.6553542,6.0,0.0,0.0,0.0,797.0,9.0,25.0,8.0,21.0,210.0,100.0,13.0,6.0,26.0,40.0,10.0,1.0,0.0
2025-26,Spain La Liga,47250.0,D Dakonam,34.1,1991-12-31 00:00:00,Togo,178.0,Getafe,19.0,1404.0,Defender,6.6231,2.0,0.0,0.0,0.0,466.0,1.0,19.0,8.0,12.0,109.0,66.0,4.0,4.0,12.0,15.0,5.0,0.0,0.0
2023-24,England Premier,886.0,D Dalot,56.1,1970-01-01 00:00:00,Portugal,183.0,Man Utd,36.0,3174.0,Defender,7.3215829900000005,20.0,7.0,2.0,3.0,1493.0,38.0,81.0,16.0,37.0,278.0,158.0,49.0,31.0,14.0,45.0,5.0,0.0,0.0
2024-25,England Premier,886.0,D Dalot,26.9,1999-03-18 00:00:00,Portugal,183.0,Man Utd,33.0,2814.0,Defender,7.18502971,17.0,5.0,0.0,3.0,1374.0,27.0,68.0,9.0,37.0,264.0,142.0,49.0,27.0,9.0,40.0,5.0,0.0,103806.0
2025-26,England Premier,886.0,D Dalot,26.9,1999-03-18 00:00:00,Portugal,183.0,Man Utd,21.0,1590.0,Midfielder,6.771599999999999,11.0,3.0,1.0,2.0,621.0,18.0,29.0,5.0,15.0,134.0,79.0,16.0,9.0,9.0,14.0,3.0,0.0,115405.0
2023-24,Italy Serie A,193.0,D Dambrosio,56.1,1970-01-01 00:00:00,Italy,180.0,Monza,24.0,1533.0,Defender,6.552,10.0,4.0,0.0,0.0,1060.0,4.0,57.0,13.0,14.0,164.0,104.0,12.0,7.0,13.0,18.0,4.0,0.0,0.0
2024-25,Italy Serie A,193.0,D Dambrosio,37.4,1988-09-09 00:00:00,Italy,180.0,Monza,20.0,1094.0,Defender,6.2435787,8.0,4.0,0.0,1.0,606.0,5.0,27.0,8.0,15.0,111.0,55.0,6.0,2.0,11.0,18.0,2.0,1.0,36674.0
2025-26,Scotland Premier,237133.0,D Daniels,24.1,2002-01-07 00:00:00,Netherlands,188.0,Kilmarnock,7.0,328.0,Attacker,6.093,7.0,3.0,2.0,0.0,55.0,3.0,7.0,0.0,1.0,52.0,17.0,4.0,2.0,4.0,9.0,2.0,0.0,0.0
2025-26,England League Two,20045.0,D Daniels,32.2,1993-11-24 00:00:00,Montserrat,186.0,Oldham,23.0,2005.0,Defender,6.8983,7.0,4.0,0.0,0.0,588.0,3.0,17.0,17.0,18.0,214.0,116.0,3.0,3.0,20.0,21.0,1.0,0.0,0.0
2023-24,England League Two,20045.0,D Daniels,56.1,1970-01-01 00:00:00,Montserrat,186.0,Walsall,35.0,3107.0,Defender,6.87625686,22.0,6.0,1.0,2.0,1339.0,19.0,41.0,35.0,37.0,329.0,189.0,24.0,14.0,31.0,19.0,2.0,0.0,0.0
2024-25,England League Two,20045.0,D Daniels,32.2,1993-11-24 00:00:00,Montserrat,186.0,Walsall,8.0,366.0,Defender,5.9142852,2.0,0.0,0.0,0.0,126.0,1.0,2.0,3.0,4.0,47.0,19.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0
2024-25,Netherlands Eredivisie,36779.0,D Dankerlui,29.4,1996-08-24 00:00:00,Suriname,172.0,Almere City,8.0,166.0,Defender,5.8649994,1.0,0.0,0.0,0.0,64.0,1.0,7.0,0.0,0.0,20.0,12.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
2025-26,0,0.0,D DatroFofana,0.0,0,0,0.0,Chelsea,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40731.0
2024-25,Italy Serie A,882.0,D DeGea,35.2,1990-11-07 00:00:00,Spain,192.0,Fiorentina,35.0,3150.0,Goalkeeper,7.38657084,0.0,0.0,0.0,1.0,998.0,3.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,44009.0
2025-26,Italy Serie A,882.0,D DeGea,35.2,1990-11-07 00:00:00,Spain,192.0,Fiorentina,22.0,1980.0,Goalkeeper,7.0246,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,125159.0
2025-26,Belgium Jupiler,517388.0,D DeJaegere,21.8,2004-04-12 00:00:00,Belgium,186.0,Waregem,0.0,198.0,Defender,6.075,0.0,0.0,0.0,0.0,95.0,0.0,6.0,1.0,0.0,18.0,11.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0
2025-26,England Championship,324097.0,D DeNeve,24.6,2001-06-12 00:00:00,Belgium,180.0,Blackburn,20.0,787.0,Midfielder,6.194599999999999,4.0,1.0,0.0,1.0,198.0,11.0,26.0,0.0,4.0,83.0,37.0,10.0,5.0,0.0,3.0,0.0,0.0,0.0
2024-25,Belgium Jupiler,324097.0,D DeNeve,24.6,2001-06-12 00:00:00,Belgium,180.0,Kortrijk,30.0,1935.0,Defender,6.5905,13.0,6.0,2.0,2.0,544.0,24.0,47.0,4.0,11.0,172.0,72.0,27.0,11.0,2.0,8.0,0.0,0.0,0.0
2024-25,Germany Bundesliga,539.0,D DeWit,28.0,1998-01-28 00:00:00,Netherlands,184.0,Bochum,28.0,1142.0,Midfielder,6.37056,15.0,7.0,2.0,1.0,393.0,10.0,29.0,4.0,12.0,174.0,83.0,7.0,1.0,12.0,24.0,1.0,0.0,26167.0
2025-26,Netherlands Eredivisie,539.0,D DeWit,28.0,1998-01-28 00:00:00,Netherlands,184.0,Utrecht,13.0,918.0,Midfielder,6.634799999999999,14.0,7.0,3.0,1.0,328.0,5.0,19.0,2.0,5.0,135.0,75.0,6.0,2.0,11.0,22.0,2.0,0.0,0.0
2025-26,Italy Serie A,485960.0,D Denoon,22.0,2004-01-28 00:00:00,Switzerland,187.0,Pisa,2.0,123.0,Defender,5.9399999999999995,0.0,0.0,0.0,0.0,32.0,0.0,3.0,0.0,1.0,13.0,6.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0
2023-24,England League Two,69275.0,D Devoy,56.1,1970-01-01 00:00:00,Republic Of Ireland,182.0,Milton Keynes Dons,10.0,458.0,Midfielder,6.156,2.0,1.0,0.0,1.0,251.0,8.0,9.0,2.0,6.0,37.0,21.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0
2023-24,England League Two,69275.0,D Devoy,56.1,1970-01-01 00:00:00,Republic Of Ireland,182.0,Swindon,16.0,1302.0,Midfielder,6.4296,2.0,1.0,3.0,1.0,251.0,8.0,9.0,2.0,6.0,37.0,21.0,3.0,3.0,2.0,5.0,4.0,0.0,0.0
2024-25,0,0.0,D Diaw,0.0,0,0,0.0,Monza,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361.0
2024-25,Belgium Jupiler,162592.0,D Dierckx,22.9,2003-02-24 00:00:00,Belgium,192.0,Standard Liege,11.0,841.0,Defender,6.5872,2.0,0.0,0.0,0.0,255.0,3.0,14.0,16.0,9.0,66.0,38.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0
2025-26,Belgium Jupiler,162592.0,D Dierckx,22.9,2003-02-24 00:00:00,Belgium,192.0,Standard Liege,15.0,1155.0,Defender,6.7620000000000005,11.0,4.0,0.0,0.0,628.0,2.0,14.0,20.0,11.0,121.0,70.0,1.0,1.0,2.0,18.0,2.0,0.0,0.0
2024-25,England Championship,201709.0,D Dike,25.6,2000-06-03 00:00:00,Usa,187.0,West Brom,11.0,218.0,Attacker,6.102,6.0,2.0,1.0,1.0,42.0,5.0,2.0,0.0,0.0,48.0,27.0,3.0,0.0,7.0,8.0,1.0,0.0,0.0
2023-24,Germany Bundesliga,37117.0,D Doekhi,56.1,1970-01-01 00:00:00,Netherlands,190.0,Union Berlin,24.0,2160.0,Defender,6.97537467,11.0,2.0,2.0,0.0,912.0,4.0,34.0,25.0,38.0,173.0,109.0,2.0,2.0,20.0,13.0,2.0,0.0,0.0
2024-25,Germany Bundesliga,37117.0,D Doekhi,27.6,1998-06-30 00:00:00,Netherlands,190.0,Union Berlin,34.0,3060.0,Defender,7.0857933300000004,23.0,4.0,1.0,0.0,1249.0,13.0,39.0,16.0,44.0,275.0,148.0,4.0,3.0,14.0,36.0,4.0,0.0,11894.0
2025-26,Germany Bundesliga,37117.0,D Doekhi,27.6,1998-06-30 00:00:00,Netherlands,190.0,Union Berlin,19.0,1710.0,Defender,7.0967,23.0,4.0,4.0,0.0,665.0,5.0,32.0,11.0,24.0,198.0,128.0,2.0,1.0,9.0,16.0,3.0,0.0,13506.0
2024-25,France Ligue 1,343027.0,D Doue,20.6,2005-06-03 00:00:00,France,181.0,Paris SG,31.0,1732.0,Attacker,7.24616046,35.0,20.0,6.0,6.0,1030.0,55.0,48.0,0.0,13.0,317.0,157.0,118.0,57.0,44.0,28.0,1.0,0.0,54119.0
2025-26,France Ligue 1,343027.0,D Doue,20.6,2005-06-03 00:00:00,France,181.0,Paris SG,10.0,541.0,Attacker,6.6739999999999995,16.0,9.0,3.0,2.0,325.0,14.0,16.0,1.0,3.0,95.0,42.0,36.0,13.0,13.0,10.0,0.0,0.0,135064.0
2023-24,France Ligue 1,343027.0,D Doue,56.1,1970-01-01 00:00:00,France,181.0,Rennes,31.0,1624.0,Attacker,6.92141851,23.0,13.0,4.0,4.0,701.0,31.0,32.0,1.0,14.0,303.0,157.0,95.0,64.0,55.0,35.0,3.0,0.0,0.0
2023-24,Germany Bundesliga,334362.0,D Downs,56.1,1970-01-01 00:00:00,Usa,192.0,FC Koln,10.0,171.0,Attacker,5.8199994,3.0,2.0,2.0,0.0,34.0,0.0,1.0,0.0,0.0,15.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
2025-26,0,0.0,D Downs,0.0,0,0,0.0,FC Koln,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926.0
2025-26,Germany Bundesliga,334362.0,D Downs,21.6,2004-07-06 00:00:00,Germany,192.0,Hamburg,3.0,226.0,Attacker,5.553,3.0,2.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0
2025-26,England Championship,334362.0,D Downs,21.6,2004-07-06 00:00:00,Germany,192.0,Southampton,10.0,275.0,Attacker,5.6610000000000005,5.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,0.0,26.0,4.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0
2023-24,England League Two,19983.0,D Drysdale,56.1,1970-01-01 00:00:00,England,196.0,Newport County,12.0,487.0,Defender,5.9249997,0.0,0.0,0.0,0.0,187.0,2.0,8.0,6.0,10.0,59.0,30.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0
2024-25,England League Two,19983.0,D Drysdale,26.2,1999-11-14 00:00:00,England,196.0,Tranmere,8.0,607.0,Defender,5.9175,2.0,1.0,0.0,0.0,207.0,2.0,9.0,7.0,4.0,75.0,40.0,3.0,3.0,7.0,12.0,3.0,0.0,0.0
2025-26,Portugal Liga I,237085.0,D Duarte,23.8,2002-04-08 00:00:00,Paraguay,176.0,AVS,12.0,389.0,Attacker,5.9984,8.0,6.0,1.0,0.0,45.0,3.0,4.0,0.0,0.0,50.0,23.0,1.0,1.0,7.0,11.0,0.0,0.0,0.0
2023-24,Spain La Liga,46795.0,D Duarte,56.1,1970-01-01 00:00:00,Portugal,192.0,Getafe,15.0,907.0,Defender,5.9309327199999995,1.0,0.0,0.0,0.0,376.0,2.0,7.0,5.0,8.0,52.0,30.0,2.0,1.0,8.0,8.0,4.0,1.0,0.0
2024-25,Spain La Liga,46795.0,D Duarte,30.9,1995-03-10 00:00:00,Portugal,192.0,Getafe,22.0,1861.0,Defender,6.657726919999999,2.0,1.0,1.0,0.0,629.0,2.0,28.0,16.0,16.0,117.0,69.0,0.0,0.0,13.0,24.0,3.0,1.0,21410.0
2025-26,Spain La Liga,46795.0,D Duarte,30.9,1995-03-10 00:00:00,Portugal,192.0,Getafe,17.0,1446.0,Defender,6.6054,6.0,1.0,0.0,0.0,462.0,0.0,14.0,7.0,17.0,122.0,73.0,0.0,0.0,17.0,16.0,6.0,0.0,24312.0
2024-25,England League Two,199854.0,D Duffy,23.2,2002-11-28 00:00:00,Republic Of Ireland,189.0,Chesterfield,20.0,747.0,Midfielder,6.141,11.0,7.0,2.0,2.0,226.0,15.0,20.0,1.0,4.0,119.0,37.0,27.0,4.0,3.0,10.0,1.0,0.0,0.0
2025-26,England League Two,199854.0,D Duffy,23.2,2002-11-28 00:00:00,Republic Of Ireland,189.0,Chesterfield,21.0,961.0,Midfielder,6.2322,13.0,8.0,2.0,4.0,281.0,15.0,19.0,0.0,1.0,170.0,70.0,26.0,14.0,6.0,18.0,1.0,0.0,0.0
2023-24,England League One,199854.0,D Duffy,56.1,1970-01-01 00:00:00,Republic Of Ireland,189.0,Lincoln,34.0,909.0,Midfielder,6.1423524,19.0,10.0,2.0,0.0,290.0,14.0,30.0,0.0,10.0,167.0,82.0,21.0,13.0,17.0,14.0,6.0,0.0,0.0
2024-25,England League One,199854.0,D Duffy,23.2,2002-11-28 00:00:00,Republic Of Ireland,189.0,Lincoln,8.0,297.0,Midfielder,5.7899997,1.0,0.0,0.0,0.0,76.0,1.0,9.0,1.0,3.0,62.0,28.0,9.0,3.0,5.0,7.0,2.0,0.0,0.0
2023-24,Italy Serie A,226.0,D Dumfries,56.1,1970-01-01 00:00:00,Netherlands,188.0,Inter,31.0,1640.0,Defender,6.6930000000000005,16.0,6.0,4.0,4.0,603.0,27.0,22.0,6.0,10.0,163.0,88.0,25.0,13.0,17.0,24.0,2.0,1.0,0.0
2024-25,Italy Serie A,226.0,D Dumfries,29.8,1996-04-18 00:00:00,Netherlands,188.0,Inter,29.0,1950.0,Defender,6.89379236,28.0,19.0,7.0,2.0,626.0,21.0,25.0,8.0,6.0,235.0,114.0,41.0,13.0,18.0,53.0,4.0,0.0,101695.0
2025-26,Italy Serie A,226.0,D Dumfries,29.8,1996-04-18 00:00:00,Netherlands,188.0,Inter,11.0,723.0,Midfielder,6.297599999999999,4.0,3.0,1.0,0.0,216.0,9.0,8.0,0.0,4.0,68.0,32.0,10.0,3.0,6.0,12.0,1.0,0.0,115480.0
2024-25,England League One,50941.0,D Dwyer,35.5,1990-07-30 00:00:00,Usa,174.0,Mansfield,9.0,440.0,Attacker,6.1699995,11.0,7.0,4.0,1.0,65.0,5.0,4.0,0.0,1.0,68.0,23.0,9.0,4.0,4.0,9.0,0.0,0.0,0.0
2025-26,England League One,50941.0,D Dwyer,35.5,1990-07-30 00:00:00,Usa,174.0,Mansfield,14.0,279.0,Attacker,5.7780000000000005,2.0,1.0,1.0,0.0,34.0,0.0,1.0,1.0,0.0,68.0,23.0,7.0,3.0,10.0,8.0,1.0,0.0,0.0
2024-25,Belgium Jupiler,37892.0,D EckertAyensa,29.0,1997-01-09 00:00:00,Germany,182.0,St Gilloise,3.0,201.0,Attacker,6.4769993999999995,52.0,27.0,1.0,0.0,730.0,30.0,34.0,3.0,7.0,394.0,186.0,59.0,33.0,46.0,31.0,0.0,0.0,0.0
2024-25,Belgium Jupiler,37892.0,D EckertAyensa,29.0,1997-01-09 00:00:00,Germany,182.0,Standard Liege,33.0,2699.0,Attacker,7.124699339999999,52.0,27.0,7.0,0.0,730.0,30.0,34.0,3.0,7.0,394.0,186.0,59.0,33.0,46.0,31.0,2.0,0.0,0.0
2025-26,Belgium Jupiler,37892.0,D EckertAyensa,29.0,1997-01-09 00:00:00,Germany,182.0,Standard Liege,19.0,1150.0,Midfielder,6.4092,16.0,6.0,2.0,0.0,285.0,9.0,14.0,0.0,3.0,161.0,68.0,14.0,7.0,15.0,19.0,0.0,0.0,0.0
